Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,date_folder,start,end,spot,confidence,annotationid,title,uri,label,categories,types,alternateLabels,place,person,spot_match
3107.0,23 Janvier 1781,1781-01-23,SCHWANEN,9.0,Mr. Beaud de Savoye f. 2.,3107.0,4649035.txt,1781-01,837.0,842.0,Beaud,0.7055,9961134.0,Romain Beaud,http://de.wikipedia.org/wiki/Romain_Beaud,Romain Beaud,"['Geboren 1995', 'Mann', 'Schweizer', 'Unihockeyspieler (TSV Unihockey Deitingen)', 'Unihockeyspieler (UHC Thun)', 'Unihockeyspieler (Unihockey Langenthal Aarwangen)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Romain Beaud'],0.0,1.0,1.0
3114.0,24 Janvier 1781,1781-01-24,SCHWERDT,1.0,Passavant. Hr. Stern von Franckfuhrt.,3114.0,4649037.txt,1781-01,209.0,218.0,Passavant,0.7418,2995793.0,Jakob Ludwig Passavant,http://de.wikipedia.org/wiki/Jakob_Ludwig_Passavant,Jakob Ludwig Passavant,"['Geboren 1751', 'Gestorben 1827', 'Mann', 'Mitglied der Familie Passavant', 'Person des Christentums (Frankfurt am Main)', 'Person um Johann Wolfgang von Goethe', 'Reformierter Geistlicher (18. Jahrhundert)', 'Reformierter Geistlicher (19. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jakob Ludwig Passavant'],0.0,1.0,1.0
3127.0,24 Janvier 1781,1781-01-24,HIRSCHEN,5.0,Fr. Michael Kern von Bamberg f. 3. Müße.,3127.0,4649037.txt,1781-01,632.0,644.0,Michael Kern,0.8064,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
3128.0,24 Janvier 1781,1781-01-24,HIRSCHEN,5.0,Jacob Meyer aus dem Micsnthal f. 2.,3128.0,4649037.txt,1781-01,669.0,680.0,Jacob Meyer,0.7164,10600581.0,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer,Jacob Meyer,"['Absolvent der Friedrich-Alexander-Universität Erlangen-Nürnberg', 'Absolvent der Friedrich-Schiller-Universität Jena', 'Geboren 1799', 'Geograph (19. Jahrhundert)', 'Gestorben 1865', 'Mann', 'Naturforscher', 'Person (Horgen)', 'Schullehrer', 'Schulleiter (Schweiz)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jacob Meyer'],0.0,1.0,1.0
3147.0,25 Janvier 1781,1781-01-25,SCHWERDT,1.0,Lumpert Federen Händler aus Tyrol.,3147.0,4649039.txt,1781-01,221.0,228.0,Lumpert,0.8518,4168716.0,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert,Anton Lumpert,"['Beamter (Habsburgermonarchie vor 1804)', 'Beamter (Kaisertum Österreich)', 'Bürgermeister (Wien)', 'Geboren 1757', 'Gestorben 1837', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Anton Lumpert'],0.0,1.0,1.0
3152.0,25 Janvier 1781,1781-01-25,ROTHHAUS,4.0,Mr. Salvador Pizzala de Milan.,3152.0,4649039.txt,1781-01,421.0,428.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
3158.0,25 Janvier 1781,1781-01-25,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 3. Müllc.,3158.0,4649039.txt,1781-01,600.0,612.0,Michael Kern,0.8078,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
3179.0,26 Janvier 1781,1781-01-26,SCHWERDT,1.0,Paßavant. Hr. Stern von Franckfurth.,3179.0,4649041.txt,1781-01,188.0,196.0,Paßavant,0.7475,2995793.0,Jakob Ludwig Passavant,http://de.wikipedia.org/wiki/Jakob_Ludwig_Passavant,Jakob Ludwig Passavant,"['Geboren 1751', 'Gestorben 1827', 'Mann', 'Mitglied der Familie Passavant', 'Person des Christentums (Frankfurt am Main)', 'Person um Johann Wolfgang von Goethe', 'Reformierter Geistlicher (18. Jahrhundert)', 'Reformierter Geistlicher (19. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jakob Ludwig Passavant'],0.0,1.0,1.0
3180.0,26 Janvier 1781,1781-01-26,SCHWERDT,1.0,Lumpert Federen Händler aus Tyrol.,3180.0,4649041.txt,1781-01,225.0,232.0,Lumpert,0.8514,4168716.0,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert,Anton Lumpert,"['Beamter (Habsburgermonarchie vor 1804)', 'Beamter (Kaisertum Österreich)', 'Bürgermeister (Wien)', 'Geboren 1757', 'Gestorben 1837', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Anton Lumpert'],0.0,1.0,1.0
3182.0,26 Janvier 1781,1781-01-26,STORCHEN,2.0,Jacob Meyer von Baltenschweil f. 3.,3182.0,4649041.txt,1781-01,299.0,310.0,Jacob Meyer,0.7164,10600581.0,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer,Jacob Meyer,"['Absolvent der Friedrich-Alexander-Universität Erlangen-Nürnberg', 'Absolvent der Friedrich-Schiller-Universität Jena', 'Geboren 1799', 'Geograph (19. Jahrhundert)', 'Gestorben 1865', 'Mann', 'Naturforscher', 'Person (Horgen)', 'Schullehrer', 'Schulleiter (Schweiz)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jacob Meyer'],0.0,1.0,1.0
3185.0,26 Janvier 1781,1781-01-26,ROTHHAUS,4.0,Mr. Salvador Pizzala de Milan.,3185.0,4649041.txt,1781-01,401.0,408.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
3195.0,26 Janvier 1781,1781-01-26,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 3. Mußc.,3195.0,4649041.txt,1781-01,703.0,715.0,Michael Kern,0.8073,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
3222.0,28 Janvier 1781,1781-01-28,ROTHHAUS,4.0,Mr. Salvador Pizzala de Milan.,3222.0,4649043.txt,1781-01,399.0,406.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
3227.0,28 Janvier 1781,1781-01-28,ROTHHAUS,4.0,Sandtner aus Tyrol.,3227.0,4649043.txt,1781-01,537.0,545.0,Sandtner,0.6835,340605.0,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner,Jakob Sandtner,"['Architekturmodell', 'Deutscher', 'Geboren im 16. Jahrhundert', 'Gestorben im 16. oder 17. Jahrhundert', 'Handwerker', 'Ingenieur, Erfinder, Konstrukteur (16. Jahrhundert)', 'Kunstdrechsler', 'Mann', 'Person (Straubing)', 'Plastisches Stadtmodell']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Jakob Sandtner', 'Stadtmodell Münchens von Jakob Sandtner', 'Sandtner', 'Sandtnerschen Stadtmodell', 'Sandtnerschen']",0.0,1.0,1.0
3230.0,28 Janvier 1781,1781-01-28,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,3230.0,4649043.txt,1781-01,641.0,653.0,Michael Kern,0.8064,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
3238.0,28 Janvier 1781,1781-01-28,LEUEN,7.0,Labhardt von Steckborren.,3238.0,4649043.txt,1781-01,873.0,881.0,Labhardt,0.7306,7442241.0,Jakob Labhardt,http://de.wikipedia.org/wiki/Jakob_Labhardt,Jakob Labhardt,"['Geboren 1881', 'Generalstabschef (Schweiz)', 'Gestorben 1949', 'Mann', 'Oberstkorpskommandant (Schweiz)', 'Person (Kanton Thurgau)', 'Person im Zweiten Weltkrieg (Schweiz)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jakob Labhardt'],0.0,1.0,1.0
3244.0,29 Janvier 1781,1781-01-29,SCHWERDT,1.0,Hr. Rathsherr Blumer von Glarus.,3244.0,4649045.txt,1781-01,67.0,73.0,Blumer,0.7069,11918801.0,Johann Jakob Blumer,http://de.wikipedia.org/wiki/Johann_Jakob_Blumer,Johann Jakob Blumer,"['Autor', 'Geboren 1819', 'Gerichtspräsident (Schweiz)', 'Gestorben 1875', 'Mann', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Johann Jakob Blumer'],0.0,1.0,1.0
3246.0,29 Janvier 1781,1781-01-29,SCHWERDT,1.0,Beürlin von Brugg.,3246.0,4649045.txt,1781-01,108.0,115.0,Beürlin,0.7135,1206204.0,Jacob Beurlin,http://de.wikipedia.org/wiki/Jacob_Beurlin,Jacob Beurlin,"['Absolvent der Eberhard Karls Universität Tübingen', 'Deutscher', 'Geboren im 16. Jahrhundert', 'Gestorben 1561', 'Hochschullehrer (Eberhard Karls Universität Tübingen)', 'Kanzler (Eberhard Karls Universität Tübingen)', 'Lutherischer Theologe (16. Jahrhundert)', 'Mann', 'Person (Württemberg bis 1803)', 'Reformator', 'Rektor (Eberhard Karls Universität Tübingen)', 'Renaissance-Humanist']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']","['Jacob Beurlin', 'Jakob Beurlin']",0.0,1.0,1.0
3262.0,29 Janvier 1781,1781-01-29,ROTHHAUS,4.0,Jacob Hafker. Hr. Knauff von Winterthur.,3262.0,4649045.txt,1781-01,581.0,587.0,Knauff,0.6391,11935246.0,Marie Knauff,http://de.wikipedia.org/wiki/Marie_Knauff,Marie Knauff,"['Autor', 'Frau', 'Geboren 1841', 'Gestorben 1895', 'Theaterschauspieler']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Marie Knauff'],0.0,1.0,1.0
3265.0,29 Janvier 1781,1781-01-29,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 3. Music.,3265.0,4649045.txt,1781-01,678.0,690.0,Michael Kern,0.8073,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
3291.0,30 Janvier 1781,1781-01-30,ROTHHAUS,4.0,Pierre Bernard de Mylan.,3291.0,4649047.txt,1781-01,389.0,403.0,Pierre Bernard,0.7535,6635848.0,Pierre Bernard (Fußballspieler),http://de.wikipedia.org/wiki/Pierre_Bernard_%28Fu%C3%9Fballspieler%29,Pierre Bernard,"['Frankreichs Fußballer des Jahres', 'Franzose', 'Französischer Meister (Fußball)', 'Fußballnationaltorhüter (Frankreich)', 'Fußballtorhüter (AS Saint-Étienne)', 'Fußballtorhüter (CS Sedan)', 'Fußballtorhüter (Girondins Bordeaux)', 'Fußballtorhüter (Olympique Nîmes)', 'Fußballtorhüter (Red Star Paris)', 'Geboren 1932', 'Gestorben 2014', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Pierre Bernard'],0.0,1.0,1.0
3295.0,30 Janvier 1781,1781-01-30,HIRSCHEN,5.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,3295.0,4649047.txt,1781-01,523.0,535.0,Michael Kern,0.8064,9400938.0,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29,Michael Kern,"['Bildhauer (Deutschland)', 'Geboren 1580', 'Gestorben 1649', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michael Kern'],0.0,1.0,1.0
3299.0,30 Janvier 1781,1781-01-30,RAABEN,6.0,Laager f. 2. Hr. Tschudj von Glarus f. 4.,3299.0,4649047.txt,1781-01,672.0,678.0,Laager,0.6119,4776501.0,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager,Gustav Laager,"['Geboren 1867', 'Gestorben 1931', 'Mann', 'Schweizer', 'Unternehmer (Schweiz)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Gustav Laager'],0.0,1.0,1.0
3301.0,30 Janvier 1781,1781-01-30,RAABEN,6.0,Ulrich Zellweger ab Gaifs f. 2.,3301.0,4649047.txt,1781-01,736.0,752.0,Ulrich Zellweger,0.7383,7799602.0,Ulrich Zellweger,http://de.wikipedia.org/wiki/Ulrich_Zellweger,Ulrich Zellweger,"['Bankier', 'Geboren 1804', 'Gestorben 1871', 'Mann', 'Person (Trogen AR)', 'Publizist', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Ulrich Zellweger'],0.0,1.0,1.0
3319.0,31 Janvier 1781,1781-01-31,ADLER,3.0,Heinrich Kreisel von Nassau Igstein.,3319.0,4649049.txt,1781-01,316.0,332.0,Heinrich Kreisel,0.8609,11562681.0,Heinrich Kreisel,http://de.wikipedia.org/wiki/Heinrich_Kreisel,Heinrich Kreisel,"['Autor', 'Deutscher', 'Geboren 1898', 'Gestorben 1975', 'Kunsthistoriker', 'Mann', 'Museumsleiter', 'Person (Bayerisches Landesamt für Denkmalpflege)', 'Träger des Bayerischen Verdienstordens']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Heinrich Kreisel'],0.0,1.0,1.0
3322.0,31 Janvier 1781,1781-01-31,ROTHHAUS,4.0,Mr. Salvador Pizzala de Milan f. 4.,3322.0,4649049.txt,1781-01,423.0,430.0,Pizzala,0.6248,6263642.0,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala,Caroline Pizzala,"['Franzose', 'Frau', 'Fußballnationalspieler (Frankreich)', 'Geboren 1987', 'Person (Marseille)', 'Teilnehmer an einer Fußball-Weltmeisterschaft (Frankreich)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Caroline Pizzala'],0.0,1.0,1.0
3352.0,2 Fevrier 1781,1781-01-02,ROTHHAUS,4.0,Mr. Cottinj de Lombard.    Hr. Schmid v. Constanz.,3352.0,4649053.txt,1781-02,397.0,404.0,Lombard,0.6222,1420952.0,Lambert Lombard,http://de.wikipedia.org/wiki/Lambert_Lombard,Lambert Lombard,"['Architekt der Renaissance', 'Geboren im 16. Jahrhundert', 'Gestorben 1566', 'Mann']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Lambert Lombard'],0.0,1.0,1.0
3363.0,2 Fevrier 1781,1781-01-02,RAABEN,6.0,Laager f. 2.    Hr. Schönenberger von Glarus.,3363.0,4649053.txt,1781-02,716.0,722.0,Laager,0.6119,4776501.0,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager,Gustav Laager,"['Geboren 1867', 'Gestorben 1931', 'Mann', 'Schweizer', 'Unternehmer (Schweiz)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Gustav Laager'],0.0,1.0,1.0
3382.0,4 Fevrier 1781,1781-01-04,STORCHEN,2.0,Hr. Beutler von Schongen.,3382.0,4649055.txt,1781-02,199.0,206.0,Beutler,0.6655,6135941.0,Johannes Beutler,http://de.wikipedia.org/wiki/Johannes_Beutler,Johannes Beutler,"['Deutscher', 'Fundamentaltheologe', 'Geboren 1933', 'Hochschullehrer (PTH Sankt Georgen Frankfurt)', 'Hochschullehrer (Päpstliche Universität Gregoriana)', 'Hochschullehrer (Päpstliches Bibelinstitut)', 'Jesuit', 'Mann', 'Neutestamentler', 'Römisch-katholischer Theologe (20. Jahrhundert)', 'Römisch-katholischer Theologe (21. Jahrhundert)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Johannes Beutler'],0.0,1.0,1.0
3479.0,7 Fevrier 1781,1781-01-07,SCHWERDT,1.0,de Michel Mayor en France.,3479.0,4649061.txt,1781-02,264.0,276.0,Michel Mayor,0.8758,11266.0,Michel Mayor,http://de.wikipedia.org/wiki/Michel_Mayor,Michel Mayor,"['Astronom (20. Jahrhundert)', 'Astronom (21. Jahrhundert)', 'Balzan-Preisträger', 'Geboren 1942', 'Hochschullehrer (Universität Genf)', 'Kyoto-Preisträger', 'Mann', 'Mitglied der Académie des sciences', 'Mitglied der American Academy of Arts and Sciences', 'Mitglied der National Academy of Sciences', 'Nobelpreisträger für Physik', 'Person (Europäische Südsternwarte)', 'Person (Kanton Waadt)', 'Person als Namensgeber für einen Asteroiden', 'Schweizer', 'Wikipedia:Artikel mit Video']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michel Mayor'],0.0,1.0,1.0
3513.0,7 Fevrer 1781,1781-01-07,SCHWERDT,1.0,de Michel Mayor en France.,3513.0,4649063.txt,1781-02,210.0,222.0,Michel Mayor,0.8755,11266.0,Michel Mayor,http://de.wikipedia.org/wiki/Michel_Mayor,Michel Mayor,"['Astronom (20. Jahrhundert)', 'Astronom (21. Jahrhundert)', 'Balzan-Preisträger', 'Geboren 1942', 'Hochschullehrer (Universität Genf)', 'Kyoto-Preisträger', 'Mann', 'Mitglied der Académie des sciences', 'Mitglied der American Academy of Arts and Sciences', 'Mitglied der National Academy of Sciences', 'Nobelpreisträger für Physik', 'Person (Europäische Südsternwarte)', 'Person (Kanton Waadt)', 'Person als Namensgeber für einen Asteroiden', 'Schweizer', 'Wikipedia:Artikel mit Video']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michel Mayor'],0.0,1.0,1.0
3519.0,7 Fevrer 1781,1781-01-07,STORCHEN,2.0,Hr. Franz Schmid. aus Entlibuch.,3519.0,4649063.txt,1781-02,439.0,451.0,Franz Schmid,0.8098,4810245.0,"Franz Schmid (Politiker, 1895)",http://de.wikipedia.org/wiki/Franz_Schmid_%28Politiker%2C_1895%29,Franz Schmid,"['Deutscher', 'Freikorps-Mitglied', 'Geboren 1895', 'Gestorben 1937', 'Mann', 'Mitglied des Bayerischen Landtags in der Weimarer Republik', 'NSDAP-Mitglied', 'Person im Ersten Weltkrieg (Deutsches Reich)', 'Reichstagsabgeordneter (Deutsches Reich, 1933–1945)', 'SA-Mitglied']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Franz Schmid'],0.0,1.0,1.0
3523.0,7 Fevrer 1781,1781-01-07,ADLER,3.0,Michel Meyer von Winterlingen.,3523.0,4649063.txt,1781-02,565.0,577.0,Michel Meyer,0.8609,6574610.0,Michel Meyer,http://de.wikipedia.org/wiki/Michel_Meyer,Michel Meyer,"['Belgier', 'Geboren 1950', 'Gestorben 2022', 'Hochschullehrer (Université libre de Bruxelles)', 'Mann', 'Philosoph (20. Jahrhundert)', 'Philosoph (21. Jahrhundert)', 'Träger des Ordre des Arts et des Lettres (Ritter)']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Michel Meyer'],0.0,1.0,1.0
3549.0,9 Fevrier 1781,1781-01-09,SCHWERDT,1.0,Mr. Le Ministre Gosse. Mr. Cachard de Geneve.,3549.0,4649065.txt,1781-02,68.0,73.0,Gosse,0.6143,5883514.0,Henri-Albert Gosse,http://de.wikipedia.org/wiki/Henri-Albert_Gosse,Henri-Albert Gosse,"['Apotheker (18. Jahrhundert)', 'Apotheker (19. Jahrhundert)', 'Geboren 1753', 'Gestorben 1816', 'Korrespondierendes Mitglied der Académie des sciences', 'Mann', 'Monnetier-Mornex', 'Naturwissenschaftler', 'Person (Genf)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Henri-Albert Gosse'],0.0,1.0,1.0
3597.0,11 Fevrier 1781,1781-01-11,STORCHEN,2.0,Stephan Schneider von Hindelbank f. 2.,3597.0,4649067.txt,1781-02,348.0,365.0,Stephan Schneider,0.7934,4478023.0,Stephan Schneider (Politiker),http://de.wikipedia.org/wiki/Stephan_Schneider_%28Politiker%29,Stephan Schneider,"['Burgenlandkroate', 'Geboren 1878', 'Gestorben 1952', 'Landtagsabgeordneter (Burgenland)', 'Mann', 'Österreicher']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Stephan Schneider'],0.0,1.0,1.0
3599.0,11 Fevrier 1781,1781-01-11,STORCHEN,2.0,3 Landl.    3 Handw.,3599.0,4649067.txt,1781-02,410.0,415.0,Landl,0.8028,6798771.0,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl,Ernst Landl,"['Bandleader', 'Geboren 1914', 'Gestorben 1983', 'Jazz-Pianist', 'Mann', 'Musiker (Österreich)', 'Österreicher']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Ernst Landl'],0.0,1.0,1.0
3601.0,11 Fevrier 1781,1781-01-11,ADLER,3.0,6 Handw.    4 Landl,3601.0,4649067.txt,1781-02,410.0,415.0,Landl,0.8028,6798771.0,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl,Ernst Landl,"['Bandleader', 'Geboren 1914', 'Gestorben 1983', 'Jazz-Pianist', 'Mann', 'Musiker (Österreich)', 'Österreicher']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Ernst Landl'],0.0,1.0,1.0
3602.0,11 Fevrier 1781,1781-01-11,ROTHHAUS,4.0,Mr. Cottinj de Lombard f. 3.,3602.0,4649067.txt,1781-02,514.0,521.0,Lombard,0.6525,11824694.0,Jeanne Lombard,http://de.wikipedia.org/wiki/Jeanne_Lombard,Jeanne Lombard,"['Frau', 'Geboren 1865', 'Gestorben 1945', 'Maler (Genf)', 'Person (Kanton Neuenburg)', 'Schweizer']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Jeanne Lombard'],0.0,1.0,1.0
3609.0,11 Fevrier 1781,1781-01-11,HIRSCHEN,5.0,3 Handw.    3 Landl.,3609.0,4649067.txt,1781-02,410.0,415.0,Landl,0.8028,6798771.0,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl,Ernst Landl,"['Bandleader', 'Geboren 1914', 'Gestorben 1983', 'Jazz-Pianist', 'Mann', 'Musiker (Österreich)', 'Österreicher']","['http://dbpedia.org/ontology/Person', 'http://dbpedia.org/ontology/Species', 'http://dbpedia.org/ontology/Eukaryote', 'http://dbpedia.org/ontology/Animal']",['Ernst Landl'],0.0,1.0,1.0
